id,PGA,PGV,PGD,NOMBRE_SIS,NOMBRE_SENSOR,N_SIS,DIRECCION,PATH_DIR_ORG,PATH_DIR_PROCES1,DT,N_POINTS_PROCES1,CORTE1,CORTE2,PATH_DIR_PROCES2,DT_PROCES2,N_POINTS_PROCES2
613,-98.33717,-6.8511,1.49908,Northridge,LA00094P,307,S40W,Registros_Sismicos_Original/Northridge/Northridge_17Jan1994_LA00094P/USACA74.P2,Registros_Sismicos_Proces1/Northridge/307_S40W.T1,0.02,2136,91,1997,Registros_Sismicos_Proces2/Northridge/307_S40W.T1,0.02,1906
614,-185.8837,-9.13474,-1.14835,Northridge,LA00095P,308,N90W,Registros_Sismicos_Original/Northridge/Northridge_17Jan1994_LA00095P/USACA74.P2,Registros_Sismicos_Proces1/Northridge/308_N90W.T1,0.02,998,92,978,Registros_Sismicos_Proces2/Northridge/308_N90W.T1,0.02,886
615,-255.9625,-13.11656,-1.46995,Northridge,LA00095P,308,S00W,Registros_Sismicos_Original/Northridge/Northridge_17Jan1994_LA00095P/USACA74.P2,Registros_Sismicos_Proces1/Northridge/308_S00W.T1,0.02,1013,92,978,Registros_Sismicos_Proces2/Northridge/308_S00W.T1,0.02,886
616,-62.87958,-6.22889,-1.80223,Northridge,LA00096P,309,N90E,Registros_Sismicos_Original/Northridge/Northridge_17Jan1994_LA00096P/USACA74.P2,Registros_Sismicos_Proces1/Northridge/309_N90E.T1,0.02,1876,12,1818,Registros_Sismicos_Proces2/Northridge/309_N90E.T1,0.02,1806
617,-131.0306,9.25986,-2.31131,Northridge,LA00096P,309,N00E,Registros_Sismicos_Original/Northridge/Northridge_17Jan1994_LA00096P/USACA74.P2,Registros_Sismicos_Proces1/Northridge/309_N00E.T1,0.02,1876,12,1818,Registros_Sismicos_Proces2/Northridge/309_N00E.T1,0.02,1806
618,90.44533,-8.46216,1.53255,Northridge,LA00099P,310,S82W,Registros_Sismicos_Original/Northridge/Northridge_17Jan1994_LA00099P/USACA74.P2,Registros_Sismicos_Proces1/Northridge/310_S82W.T1,0.02,2388,140,2165,Registros_Sismicos_Proces2/Northridge/310_S82W.T1,0.02,2025
619,-87.63723,-8.06247,1.80313,Northridge,LA00099P,310,S08E,Registros_Sismicos_Original/Northridge/Northridge_17Jan1994_LA00099P/USACA74.P2,Registros_Sismicos_Proces1/Northridge/310_S08E.T1,0.02,2387,140,2165,Registros_Sismicos_Proces2/Northridge/310_S08E.T1,0.02,2025
620,270.721,39.597,-10.388,Parkfield,CE36138P,311,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36138P/CE36138.V2,Registros_Sismicos_Proces1/Parkfield/311_90.T1,0.02,1052,68,1013,Registros_Sismicos_Proces2/Parkfield/311_90.T1,0.02,945
621,297.481,-46.915,-9.981,Parkfield,CE36138P,311,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36138P/CE36138.V2,Registros_Sismicos_Proces1/Parkfield/311_360.T1,0.02,1052,68,1013,Registros_Sismicos_Proces2/Parkfield/311_360.T1,0.02,945
622,257.763,-17.938,5.252999999999999,Parkfield,CE36176P,312,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36176P/CE36176.V2,Registros_Sismicos_Proces1/Parkfield/312_90.T1,0.02,1067,62,975,Registros_Sismicos_Proces2/Parkfield/312_90.T1,0.02,913
623,-297.454,-19.663,3.966,Parkfield,CE36176P,312,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36176P/CE36176.V2,Registros_Sismicos_Proces1/Parkfield/312_360.T1,0.02,1067,62,975,Registros_Sismicos_Proces2/Parkfield/312_360.T1,0.02,913
624,352.25300000000016,-23.531,-4.852,Parkfield,CE36177P,313,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36177P/CE36177.V2,Registros_Sismicos_Proces1/Parkfield/313_90.T1,0.02,1060,65,861,Registros_Sismicos_Proces2/Parkfield/313_90.T1,0.02,796
625,224.493,-12.111,-2.488,Parkfield,CE36177P,313,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36177P/CE36177.V2,Registros_Sismicos_Proces1/Parkfield/313_360.T1,0.02,1060,65,861,Registros_Sismicos_Proces2/Parkfield/313_360.T1,0.02,796
626,592.862,-63.32100000000001,12.388,Parkfield,CE36228P,314,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36228P/CE36228.V2,Registros_Sismicos_Proces1/Parkfield/314_90.T1,0.02,1054,38,965,Registros_Sismicos_Proces2/Parkfield/314_90.T1,0.02,927
627,362.23,-44.101000000000006,7.722,Parkfield,CE36228P,314,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36228P/CE36228.V2,Registros_Sismicos_Proces1/Parkfield/314_360.T1,0.02,1054,38,965,Registros_Sismicos_Proces2/Parkfield/314_360.T1,0.02,927
628,73.631,-6.519,-0.7340000000000001,Parkfield,CE36229P,315,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36229P/CE36229.V2,Registros_Sismicos_Proces1/Parkfield/315_90.T1,0.02,1059,34,1044,Registros_Sismicos_Proces2/Parkfield/315_90.T1,0.02,1010
629,-83.39200000000002,3.787,1.008,Parkfield,CE36229P,315,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36229P/CE36229.V2,Registros_Sismicos_Proces1/Parkfield/315_360.T1,0.02,1059,34,1044,Registros_Sismicos_Proces2/Parkfield/315_360.T1,0.02,1010
630,-455.244,22.739,3.568,Parkfield,CE36230P,316,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36230P/CE36230.V2,Registros_Sismicos_Proces1/Parkfield/316_90.T1,0.02,1038,24,654,Registros_Sismicos_Proces2/Parkfield/316_90.T1,0.02,630
631,-464.625,-22.281,1.793,Parkfield,CE36230P,316,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36230P/CE36230.V2,Registros_Sismicos_Proces1/Parkfield/316_360.T1,0.02,1038,24,654,Registros_Sismicos_Proces2/Parkfield/316_360.T1,0.02,630
632,580.693,-62.581,8.599,Parkfield,CE36407P,317,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36407P/CE36407.V2,Registros_Sismicos_Proces1/Parkfield/317_90.T1,0.02,1049,75,929,Registros_Sismicos_Proces2/Parkfield/317_90.T1,0.02,854
633,802.9639999999997,-81.218,10.992,Parkfield,CE36407P,317,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36407P/CE36407.V2,Registros_Sismicos_Proces1/Parkfield/317_360.T1,0.02,1049,75,929,Registros_Sismicos_Proces2/Parkfield/317_360.T1,0.02,854
634,-363.31,-22.492,-2.958,Parkfield,CE36408P,318,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36408P/CE36408.V2,Registros_Sismicos_Proces1/Parkfield/318_90.T1,0.02,1066,36,988,Registros_Sismicos_Proces2/Parkfield/318_90.T1,0.02,952
635,382.461,19.698,-2.725,Parkfield,CE36408P,318,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36408P/CE36408.V2,Registros_Sismicos_Proces1/Parkfield/318_360.T1,0.02,1066,36,988,Registros_Sismicos_Proces2/Parkfield/318_360.T1,0.02,952
636,-314.276,27.915,4.331,Parkfield,CE36410P,319,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36410P/CE36410.V2,Registros_Sismicos_Proces1/Parkfield/319_90.T1,0.02,1063,26,847,Registros_Sismicos_Proces2/Parkfield/319_90.T1,0.02,821
637,-554.007,38.021,7.587999999999999,Parkfield,CE36410P,319,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36410P/CE36410.V2,Registros_Sismicos_Proces1/Parkfield/319_360.T1,0.02,1063,26,847,Registros_Sismicos_Proces2/Parkfield/319_360.T1,0.02,821
638,-564.947,31.798,4.743,Parkfield,CE36411P,320,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36411P/CE36411.V2,Registros_Sismicos_Proces1/Parkfield/320_90.T1,0.02,1049,34,804,Registros_Sismicos_Proces2/Parkfield/320_90.T1,0.02,770
639,-503.309,26.847,4.69,Parkfield,CE36411P,320,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36411P/CE36411.V2,Registros_Sismicos_Proces1/Parkfield/320_360.T1,0.02,1049,34,804,Registros_Sismicos_Proces2/Parkfield/320_360.T1,0.02,770
640,-293.002,26.759,3.935,Parkfield,CE36412P,321,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36412P/CE36412.V2,Registros_Sismicos_Proces1/Parkfield/321_90.T1,0.02,1058,18,899,Registros_Sismicos_Proces2/Parkfield/321_90.T1,0.02,881
641,-274.575,-16.805,3.247,Parkfield,CE36412P,321,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36412P/CE36412.V2,Registros_Sismicos_Proces1/Parkfield/321_360.T1,0.02,1058,18,899,Registros_Sismicos_Proces2/Parkfield/321_360.T1,0.02,881
642,129.345,-16.585,2.5980000000000003,Parkfield,CE36414P,322,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36414P/CE36414.V2,Registros_Sismicos_Proces1/Parkfield/322_90.T1,0.02,1070,43,1058,Registros_Sismicos_Proces2/Parkfield/322_90.T1,0.02,1015
643,105.477,12.993,1.714,Parkfield,CE36414P,322,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36414P/CE36414.V2,Registros_Sismicos_Proces1/Parkfield/322_360.T1,0.02,1070,43,1058,Registros_Sismicos_Proces2/Parkfield/322_360.T1,0.02,1015
644,145.813,-9.737,-2.4290000000000003,Parkfield,CE36415P,323,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36415P/CE36415.V2,Registros_Sismicos_Proces1/Parkfield/323_90.T1,0.02,1067,38,1056,Registros_Sismicos_Proces2/Parkfield/323_90.T1,0.02,1018
645,139.127,-7.1770000000000005,1.372,Parkfield,CE36415P,323,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36415P/CE36415.V2,Registros_Sismicos_Proces1/Parkfield/323_360.T1,0.02,1067,38,1056,Registros_Sismicos_Proces2/Parkfield/323_360.T1,0.02,1018
646,157.231,-14.619000000000002,-2.145,Parkfield,CE36416P,324,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36416P/CE36416.V2,Registros_Sismicos_Proces1/Parkfield/324_90.T1,0.02,1042,33,976,Registros_Sismicos_Proces2/Parkfield/324_90.T1,0.02,943
647,264.656,9.5,1.412,Parkfield,CE36416P,324,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36416P/CE36416.V2,Registros_Sismicos_Proces1/Parkfield/324_360.T1,0.02,1042,33,976,Registros_Sismicos_Proces2/Parkfield/324_360.T1,0.02,943
648,-664.737,-35.04,5.752999999999999,Parkfield,CE36419P,325,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36419P/CE36419.V2,Registros_Sismicos_Proces1/Parkfield/325_90.T1,0.02,1049,32,743,Registros_Sismicos_Proces2/Parkfield/325_90.T1,0.02,711
649,-792.695,38.995,3.567,Parkfield,CE36419P,325,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36419P/CE36419.V2,Registros_Sismicos_Proces1/Parkfield/325_360.T1,0.02,1049,32,743,Registros_Sismicos_Proces2/Parkfield/325_360.T1,0.02,711
650,-665.3739999999998,-22.765,-2.773,Parkfield,CE36420P,326,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36420P/CE36420.V2,Registros_Sismicos_Proces1/Parkfield/326_90.T1,0.02,1038,34,829,Registros_Sismicos_Proces2/Parkfield/326_90.T1,0.02,795
651,-408.952,15.380999999999998,2.6,Parkfield,CE36420P,326,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36420P/CE36420.V2,Registros_Sismicos_Proces1/Parkfield/326_360.T1,0.02,1038,34,829,Registros_Sismicos_Proces2/Parkfield/326_360.T1,0.02,795
652,-158.909,7.432,1.767,Parkfield,CE36421P,327,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36421P/CE36421.V2,Registros_Sismicos_Proces1/Parkfield/327_90.T1,0.02,1060,24,860,Registros_Sismicos_Proces2/Parkfield/327_90.T1,0.02,836
653,204.469,-9.95,-1.422,Parkfield,CE36421P,327,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36421P/CE36421.V2,Registros_Sismicos_Proces1/Parkfield/327_360.T1,0.02,1060,24,860,Registros_Sismicos_Proces2/Parkfield/327_360.T1,0.02,836
654,-177.42,12.255999999999998,2.251,Parkfield,CE36422P,328,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36422P/CE36422.V2,Registros_Sismicos_Proces1/Parkfield/328_90.T1,0.02,1057,31,938,Registros_Sismicos_Proces2/Parkfield/328_90.T1,0.02,907
655,179.673,-9.919,-1.308,Parkfield,CE36422P,328,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36422P/CE36422.V2,Registros_Sismicos_Proces1/Parkfield/328_360.T1,0.02,1057,31,938,Registros_Sismicos_Proces2/Parkfield/328_360.T1,0.02,907
656,-223.725,18.17,-4.311,Parkfield,CE36431P,329,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36431P/CE36431.V2,Registros_Sismicos_Proces1/Parkfield/329_90.T1,0.02,1045,42,923,Registros_Sismicos_Proces2/Parkfield/329_90.T1,0.02,881
657,-249.284,-20.964,-4.103,Parkfield,CE36431P,329,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36431P/CE36431.V2,Registros_Sismicos_Proces1/Parkfield/329_360.T1,0.02,1045,42,923,Registros_Sismicos_Proces2/Parkfield/329_360.T1,0.02,881
658,-103.016,-4.192,0.5720000000000001,Parkfield,CE36432P,330,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36432P/CE36432.V2,Registros_Sismicos_Proces1/Parkfield/330_90.T1,0.02,1067,19,1018,Registros_Sismicos_Proces2/Parkfield/330_90.T1,0.02,999
659,97.722,4.052,-0.825,Parkfield,CE36432P,330,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36432P/CE36432.V2,Registros_Sismicos_Proces1/Parkfield/330_360.T1,0.02,1067,19,1018,Registros_Sismicos_Proces2/Parkfield/330_360.T1,0.02,999
660,-376.841,-12.433,-1.985,Parkfield,CE36433P,331,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36433P/CE36433.V2,Registros_Sismicos_Proces1/Parkfield/331_90.T1,0.02,1058,29,912,Registros_Sismicos_Proces2/Parkfield/331_90.T1,0.02,883
661,305.191,7.832999999999997,-1.587,Parkfield,CE36433P,331,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36433P/CE36433.V2,Registros_Sismicos_Proces1/Parkfield/331_360.T1,0.02,1058,29,912,Registros_Sismicos_Proces2/Parkfield/331_360.T1,0.02,883
662,-242.868,-7.961,-1.211,Parkfield,CE36434P,332,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36434P/CE36434.V2,Registros_Sismicos_Proces1/Parkfield/332_90.T1,0.02,1063,28,1022,Registros_Sismicos_Proces2/Parkfield/332_90.T1,0.02,994
663,-170.53,7.023,-1.217,Parkfield,CE36434P,332,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36434P/CE36434.V2,Registros_Sismicos_Proces1/Parkfield/332_360.T1,0.02,1063,28,1022,Registros_Sismicos_Proces2/Parkfield/332_360.T1,0.02,994
664,188.247,-8.677999999999999,2.513,Parkfield,CE36437P,333,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36437P/CE36437.V2,Registros_Sismicos_Proces1/Parkfield/333_90.T1,0.02,1059,28,886,Registros_Sismicos_Proces2/Parkfield/333_90.T1,0.02,858
665,194.607,9.627,-2.224,Parkfield,CE36437P,333,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36437P/CE36437.V2,Registros_Sismicos_Proces1/Parkfield/333_360.T1,0.02,1059,28,886,Registros_Sismicos_Proces2/Parkfield/333_360.T1,0.02,858
666,-199.099,12.241,1.6969999999999998,Parkfield,CE36439P,334,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36439P/CE36439.V2,Registros_Sismicos_Proces1/Parkfield/334_90.T1,0.02,1046,29,956,Registros_Sismicos_Proces2/Parkfield/334_90.T1,0.02,927
667,-102.99,-7.005,-1.5830000000000002,Parkfield,CE36439P,334,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36439P/CE36439.V2,Registros_Sismicos_Proces1/Parkfield/334_360.T1,0.02,1046,29,956,Registros_Sismicos_Proces2/Parkfield/334_360.T1,0.02,927
668,154.304,-11.088,2.546,Parkfield,CE36440P,335,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36440P/CE36440.V2,Registros_Sismicos_Proces1/Parkfield/335_90.T1,0.02,1067,19,985,Registros_Sismicos_Proces2/Parkfield/335_90.T1,0.02,966
669,-179.238,10.5,-2.665,Parkfield,CE36440P,335,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36440P/CE36440.V2,Registros_Sismicos_Proces1/Parkfield/335_360.T1,0.02,1067,19,985,Registros_Sismicos_Proces2/Parkfield/335_360.T1,0.02,966
670,-111.784,-9.118,-2.7060000000000004,Parkfield,CE36441P,336,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36441P/CE36441.V2,Registros_Sismicos_Proces1/Parkfield/336_90.T1,0.02,1044,29,965,Registros_Sismicos_Proces2/Parkfield/336_90.T1,0.02,936
671,-98.102,7.9460000000000015,-2.461,Parkfield,CE36441P,336,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36441P/CE36441.V2,Registros_Sismicos_Proces1/Parkfield/336_360.T1,0.02,1044,29,965,Registros_Sismicos_Proces2/Parkfield/336_360.T1,0.02,936
672,-148.446,-23.814,-5.348,Parkfield,CE36443P,337,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36443P/CE36443.V2,Registros_Sismicos_Proces1/Parkfield/337_90.T1,0.02,1060,42,963,Registros_Sismicos_Proces2/Parkfield/337_90.T1,0.02,921
673,-93.756,-14.189,-3.395,Parkfield,CE36443P,337,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36443P/CE36443.V2,Registros_Sismicos_Proces1/Parkfield/337_360.T1,0.02,1060,42,963,Registros_Sismicos_Proces2/Parkfield/337_360.T1,0.02,921
674,-138.628,-22.747,5.972,Parkfield,CE36445P,338,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36445P/CE36445.V2,Registros_Sismicos_Proces1/Parkfield/338_90.T1,0.02,1062,59,975,Registros_Sismicos_Proces2/Parkfield/338_90.T1,0.02,916
675,-224.251,-18.475,-5.107,Parkfield,CE36445P,338,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36445P/CE36445.V2,Registros_Sismicos_Proces1/Parkfield/338_360.T1,0.02,1062,59,975,Registros_Sismicos_Proces2/Parkfield/338_360.T1,0.02,916
676,-98.175,-6.3320000000000025,-1.741,Parkfield,CE36446P,339,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36446P/CE36446.V2,Registros_Sismicos_Proces1/Parkfield/339_90.T1,0.02,1051,36,889,Registros_Sismicos_Proces2/Parkfield/339_90.T1,0.02,853
677,86.334,7.8370000000000015,1.683,Parkfield,CE36446P,339,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36446P/CE36446.V2,Registros_Sismicos_Proces1/Parkfield/339_360.T1,0.02,1051,36,889,Registros_Sismicos_Proces2/Parkfield/339_360.T1,0.02,853
678,507.487,-27.441,2.7910000000000004,Parkfield,CE36447P,340,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36447P/CE36447.V2,Registros_Sismicos_Proces1/Parkfield/340_90.T1,0.02,1061,19,800,Registros_Sismicos_Proces2/Parkfield/340_90.T1,0.02,781
679,375.33,-17.805999999999994,-2.707,Parkfield,CE36447P,340,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36447P/CE36447.V2,Registros_Sismicos_Proces1/Parkfield/340_360.T1,0.02,1061,19,800,Registros_Sismicos_Proces2/Parkfield/340_360.T1,0.02,781
680,-161.055,-18.347,-5.154,Parkfield,CE36448P,341,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36448P/CE36448.V2,Registros_Sismicos_Proces1/Parkfield/341_90.T1,0.02,1051,36,905,Registros_Sismicos_Proces2/Parkfield/341_90.T1,0.02,869
681,131.47799999999998,-11.475,2.506,Parkfield,CE36448P,341,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36448P/CE36448.V2,Registros_Sismicos_Proces1/Parkfield/341_360.T1,0.02,1051,36,905,Registros_Sismicos_Proces2/Parkfield/341_360.T1,0.02,869
682,-535.807,20.593000000000004,-1.67,Parkfield,CE36449P,342,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36449P/CE36449.V2,Registros_Sismicos_Proces1/Parkfield/342_90.T1,0.02,1060,39,845,Registros_Sismicos_Proces2/Parkfield/342_90.T1,0.02,806
683,486.796,-16.473,-2.69,Parkfield,CE36449P,342,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36449P/CE36449.V2,Registros_Sismicos_Proces1/Parkfield/342_360.T1,0.02,1060,39,845,Registros_Sismicos_Proces2/Parkfield/342_360.T1,0.02,806
684,-502.945,23.137,3.309,Parkfield,CE36450P,343,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36450P/CE36450.V2,Registros_Sismicos_Proces1/Parkfield/343_90.T1,0.02,1043,14,667,Registros_Sismicos_Proces2/Parkfield/343_90.T1,0.02,653
685,734.539,27.532,2.463,Parkfield,CE36450P,343,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36450P/CE36450.V2,Registros_Sismicos_Proces1/Parkfield/343_360.T1,0.02,1043,14,667,Registros_Sismicos_Proces2/Parkfield/343_360.T1,0.02,653
686,-228.102,11.864,1.5759999999999998,Parkfield,CE36451P,344,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36451P/CE36451.V2,Registros_Sismicos_Proces1/Parkfield/344_90.T1,0.02,1067,34,989,Registros_Sismicos_Proces2/Parkfield/344_90.T1,0.02,955
687,-369.013,-17.855999999999995,2.076,Parkfield,CE36451P,344,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36451P/CE36451.V2,Registros_Sismicos_Proces1/Parkfield/344_360.T1,0.02,1067,34,989,Registros_Sismicos_Proces2/Parkfield/344_360.T1,0.02,955
688,-418.392,39.811,9.043,Parkfield,CE36452P,345,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36452P/CE36452.V2,Registros_Sismicos_Proces1/Parkfield/345_90.T1,0.02,1066,32,934,Registros_Sismicos_Proces2/Parkfield/345_90.T1,0.02,902
689,-336.886,39.06800000000001,7.4060000000000015,Parkfield,CE36452P,345,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36452P/CE36452.V2,Registros_Sismicos_Proces1/Parkfield/345_360.T1,0.02,1066,32,934,Registros_Sismicos_Proces2/Parkfield/345_360.T1,0.02,902
690,450.03,14.895,1.707,Parkfield,CE36453P,346,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36453P/CE36453.V2,Registros_Sismicos_Proces1/Parkfield/346_90.T1,0.02,1045,32,683,Registros_Sismicos_Proces2/Parkfield/346_90.T1,0.02,651
691,-903.162,-25.685,-1.85,Parkfield,CE36453P,346,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36453P/CE36453.V2,Registros_Sismicos_Proces1/Parkfield/346_360.T1,0.02,1045,32,683,Registros_Sismicos_Proces2/Parkfield/346_360.T1,0.02,651
692,-170.864,-24.13,-4.234,Parkfield,CE36454P,347,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36454P/CE36454.V2,Registros_Sismicos_Proces1/Parkfield/347_90.T1,0.02,1065,14,952,Registros_Sismicos_Proces2/Parkfield/347_90.T1,0.02,938
693,-178.185,-8.72,-2.01,Parkfield,CE36454P,347,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36454P/CE36454.V2,Registros_Sismicos_Proces1/Parkfield/347_360.T1,0.02,1065,14,952,Registros_Sismicos_Proces2/Parkfield/347_360.T1,0.02,938
694,259.572,-29.216,-7.32,Parkfield,CE36455P,348,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36455P/CE36455.V2,Registros_Sismicos_Proces1/Parkfield/348_90.T1,0.02,1029,49,837,Registros_Sismicos_Proces2/Parkfield/348_90.T1,0.02,788
695,-283.6690000000001,-25.637,-6.178999999999999,Parkfield,CE36455P,348,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36455P/CE36455.V2,Registros_Sismicos_Proces1/Parkfield/348_360.T1,0.02,1029,49,837,Registros_Sismicos_Proces2/Parkfield/348_360.T1,0.02,788
696,-1286.162,83.081,22.746,Parkfield,CE36456P,349,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36456P/CE36456.V2,Registros_Sismicos_Proces1/Parkfield/349_90.T1,0.02,1051,106,854,Registros_Sismicos_Proces2/Parkfield/349_90.T1,0.02,748
697,-527.77,42.206,-9.025,Parkfield,CE36456P,349,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36456P/CE36456.V2,Registros_Sismicos_Proces1/Parkfield/349_360.T1,0.02,1051,106,854,Registros_Sismicos_Proces2/Parkfield/349_360.T1,0.02,748
698,100.03,-6.488,-1.0,Parkfield,CE36510P,350,90,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36510P/CE36510.V2,Registros_Sismicos_Proces1/Parkfield/350_90.T1,0.02,1061,10,1014,Registros_Sismicos_Proces2/Parkfield/350_90.T1,0.02,1004
699,-75.62899999999998,-7.035,1.383,Parkfield,CE36510P,350,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36510P/CE36510.V2,Registros_Sismicos_Proces1/Parkfield/350_360.T1,0.02,1061,10,1014,Registros_Sismicos_Proces2/Parkfield/350_360.T1,0.02,1004
700,100.897,-5.72,1.311,Parkfield,CE36518P,351,270,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36518P/CE36518.V2,Registros_Sismicos_Proces1/Parkfield/351_270.T1,0.01,8320,1575,4763,Registros_Sismicos_Proces2/Parkfield/351_270.T1,0.02,1594
701,105.859,-5.782,-1.389,Parkfield,CE36518P,351,360,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36518P/CE36518.V2,Registros_Sismicos_Proces1/Parkfield/351_360.T1,0.01,8320,1575,4763,Registros_Sismicos_Proces2/Parkfield/351_360.T1,0.02,1594
702,-243.051,6.398,1.3430000000000002,Parkfield,CE36519P,352,270,Registros_Sismicos_Original/Parkfield/Parkfield_28Sep2004_CE36519P/CE36519.V2,Registros_Sismicos_Proces1/Parkfield/352_270.T1,0.01,8320,1598,3524,Registros_Sismicos_Proces2/Parkfield/352_270.T1,0.02,963
