id,#N_Pisos,N_VanosX,N_VanosY,H_Pisos,L_VanoX,L_VanoY,H_VigaX,B_VigaX,H_VigaY,B_VigaY,H_Colum,B_Colum,T
3157,9.0,4.0,5.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8666968073781642
3158,9.0,4.0,6.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8715534120564681
3159,9.0,4.0,8.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.877987229753496
3160,9.0,4.0,10.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8820571196298029
3161,9.0,5.0,5.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8625414036129502
3162,9.0,5.0,6.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.867463461552241
3163,9.0,5.0,8.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8739832211717038
3164,9.0,5.0,10.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8781070321689508
3165,9.0,6.0,6.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8646993855336104
3166,9.0,6.0,8.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8712787589166814
3167,9.0,6.0,10.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8754399652376657
3168,9.0,8.0,8.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8678594810224276
3169,9.0,8.0,10.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8720691723566134
3170,9.0,10.0,10.0,2.5,3.0,3.0,0.3,0.25,0.3,0.25,0.95,0.95,0.8700274959548993
3171,9.0,3.0,3.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,0.95,0.95,0.9161598269790774
3172,9.0,3.0,4.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8687918065653107
3173,9.0,3.0,5.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8756450818085112
3174,9.0,3.0,6.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8805077098933332
3175,9.0,3.0,8.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8869498551228657
3176,9.0,3.0,10.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8910252143239598
3177,9.0,4.0,4.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8647067387669493
3178,9.0,4.0,5.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8717267470629032
3179,9.0,4.0,6.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8767067156891208
3180,9.0,4.0,8.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8833031127601816
3181,9.0,4.0,10.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8874753568550334
3182,9.0,5.0,5.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8692953896984152
3183,9.0,5.0,6.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8743504073273602
3184,9.0,5.0,8.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8810454298778742
3185,9.0,5.0,10.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8852796022890209
3186,9.0,6.0,6.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8727479784324415
3187,9.0,6.0,8.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8795115092369036
3188,9.0,6.0,10.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8837886907693425
3189,9.0,8.0,8.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8775621879289237
3190,9.0,8.0,10.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8818952038359087
3191,9.0,10.0,10.0,2.5,3.0,4.0,0.3,0.25,0.4,0.25,1.1,1.1,0.8807435750347022
3192,9.0,3.0,3.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.1,1.1,0.9059085400358008
3193,9.0,3.0,4.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8408928754045268
3194,9.0,3.0,5.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8475336652477171
3195,9.0,3.0,6.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8522454794383275
3196,9.0,3.0,8.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8584877619457976
3197,9.0,3.0,10.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8624366514837425
3198,9.0,4.0,4.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8396179918478769
3199,9.0,4.0,5.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8464375868634834
3200,9.0,4.0,6.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8512753541261238
3201,9.0,4.0,8.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8576833574430744
3202,9.0,4.0,10.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8617364213006327
3203,9.0,5.0,5.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8457615968024943
3204,9.0,5.0,6.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8506803177898242
3205,9.0,5.0,8.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8571948035000043
3206,9.0,5.0,10.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8613147857910618
3207,9.0,6.0,6.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8502791393262319
3208,9.0,6.0,8.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8568678245366768
3209,9.0,6.0,10.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8610344289971964
3210,9.0,8.0,8.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8564589722938288
3211,9.0,8.0,10.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8606862775628037
3212,9.0,10.0,10.0,2.5,3.0,5.0,0.3,0.25,0.5,0.25,1.275,1.275,0.8604793612232184
3213,9.0,3.0,3.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.8786303433991385
3214,9.0,3.0,4.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.8912123008506319
3215,9.0,3.0,5.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.89950268918969
3216,9.0,3.0,6.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.9053780033718587
3217,9.0,3.0,8.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.9131530576562991
3218,9.0,3.0,10.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.375,1.375,0.8702905758443711
3219,9.0,4.0,4.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.8903247917132137
3220,9.0,4.0,5.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.8987953518380297
3221,9.0,4.0,6.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.9047972883462742
3222,9.0,4.0,8.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.91273858428236
3223,9.0,4.0,10.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.375,1.375,0.870876330726
3224,9.0,5.0,5.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.8983704260858278
3225,9.0,5.0,6.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.9044537144330529
3226,9.0,5.0,8.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.9125017885456725
3227,9.0,5.0,10.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.375,1.375,0.8712723382594744
3228,9.0,6.0,6.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.9042283565083985
3229,9.0,6.0,8.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.9123508190627445
3230,9.0,6.0,10.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.375,1.375,0.8715576944204774
3231,9.0,8.0,8.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.275,1.275,0.9121718945373269
3232,9.0,8.0,10.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.375,1.375,0.8719411977570167
3233,9.0,10.0,10.0,2.5,3.0,6.0,0.3,0.25,0.6,0.3,1.375,1.375,0.8721869491261599
3234,9.0,3.0,3.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8363305844415831
3235,9.0,3.0,4.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8484338888845023
3236,9.0,3.0,5.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8564078923280901
3237,9.0,3.0,6.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8620585235877335
3238,9.0,3.0,8.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8695356680798476
3239,9.0,3.0,10.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8742606060915238
3240,9.0,4.0,4.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.849440158077516
3241,9.0,4.0,5.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8575883887025643
3242,9.0,4.0,6.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8633615453147578
3243,9.0,4.0,8.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.870999654483503
3244,9.0,4.0,10.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8758256383473033
3245,9.0,5.0,5.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8583646206087413
3246,9.0,5.0,6.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8642169858692251
3247,9.0,5.0,8.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8719591301092401
3248,9.0,5.0,10.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8768504089271647
3249,9.0,6.0,6.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8648217558399984
3250,9.0,6.0,8.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8726366740708825
3251,9.0,6.0,10.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8775736215007931
3252,9.0,8.0,8.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8735302590875544
3253,9.0,8.0,10.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8785268831910935
3254,9.0,10.0,10.0,2.5,3.0,7.0,0.3,0.25,0.7,0.35,1.45,1.45,0.8791271122576613
3255,9.0,3.0,3.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,0.95,0.95,0.9161598269794069
3256,9.0,3.0,4.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,0.95,0.95,0.9097489040236514
3257,9.0,3.0,5.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,0.95,0.95,0.9058248569991657
3258,9.0,3.0,6.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,0.95,0.95,0.9031775534192421
3259,9.0,3.0,8.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,0.95,0.95,0.8998344388280963
3260,9.0,3.0,10.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,0.95,0.95,0.8978110834666312
3261,9.0,4.0,4.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8647067387673697
3262,9.0,4.0,5.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8621687056233877
3263,9.0,4.0,6.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,0.95,0.95,0.9169660305541739
3264,9.0,4.0,8.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,0.95,0.95,0.9137604603677132
3265,9.0,4.0,10.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,0.95,0.95,0.9118224461756217
3266,9.0,5.0,5.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.869295389698669
3267,9.0,5.0,6.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8676408185828964
3268,9.0,5.0,8.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8655348278185998
3269,9.0,5.0,10.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8642512282174465
3270,9.0,6.0,6.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8727479784320445
3271,9.0,6.0,8.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8707097039605866
3272,9.0,6.0,10.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8694681649874542
3273,9.0,8.0,8.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8775621879272836
3274,9.0,8.0,10.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8763758905508227
3275,9.0,10.0,10.0,2.5,4.0,3.0,0.4,0.25,0.3,0.25,1.1,1.1,0.8807435750347727
3276,9.0,3.0,3.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.8711435711139747
3277,9.0,3.0,4.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.887927210930266
3278,9.0,3.0,5.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.898942490998271
3279,9.0,3.0,6.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.906728738165614
3280,9.0,3.0,8.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.9170077040213429
3281,9.0,3.0,10.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.95,0.95,0.8599576282223723
3282,9.0,4.0,4.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.8817212882023259
3283,9.0,4.0,5.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.8928291116539123
3284,9.0,4.0,6.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.9006795139978916
3285,9.0,4.0,8.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.9110416273339953
3286,9.0,4.0,10.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.95,0.95,0.8549985201275996
3287,9.0,5.0,5.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.8891692816638543
3288,9.0,5.0,6.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.8970605150663322
3289,9.0,5.0,8.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.9074755504401704
3290,9.0,5.0,10.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.9140415848291779
3291,9.0,6.0,6.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.8946536628400935
3292,9.0,6.0,8.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.9051053291047513
3293,9.0,6.0,10.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.9116940767990872
3294,9.0,8.0,8.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.9021520446615776
3295,9.0,8.0,10.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.908770175151226
3296,9.0,10.0,10.0,2.5,4.0,4.0,0.4,0.25,0.4,0.25,0.725,0.725,0.9070221228235278
3297,9.0,3.0,3.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,0.95,0.95,0.8757392306894181
3298,9.0,3.0,4.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,0.95,0.95,0.8912680480806734
3299,9.0,3.0,5.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,0.95,0.95,0.9014722562815265
3300,9.0,3.0,6.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.833556619266827
3301,9.0,3.0,8.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8408643491983331
3302,9.0,3.0,10.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8454819011588769
3303,9.0,4.0,4.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,0.95,0.95,0.8862782298302498
3304,9.0,4.0,5.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,0.95,0.95,0.8966151100713419
3305,9.0,4.0,6.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,0.95,0.95,0.9039263428210179
3306,9.0,4.0,8.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8380583661241613
3307,9.0,4.0,10.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8427680354698667
3308,9.0,5.0,5.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,0.95,0.95,0.893704908600364
3309,9.0,5.0,6.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,0.95,0.95,0.9010750390928174
3310,9.0,5.0,8.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8363571570399626
3311,9.0,5.0,10.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8411254240479883
3312,9.0,6.0,6.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,0.95,0.95,0.8991803872627327
3313,9.0,6.0,8.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8352179150192477
3314,9.0,6.0,10.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8400267518944217
3315,9.0,8.0,8.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8337904823034327
3316,9.0,8.0,10.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8386518364118729
3317,9.0,10.0,10.0,2.5,4.0,5.0,0.4,0.25,0.5,0.25,1.2,1.2,0.8378272811210123
3318,9.0,3.0,3.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8601548989650114
3319,9.0,3.0,4.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8745836350783334
3320,9.0,3.0,5.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8840721927296337
3321,9.0,3.0,6.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8907879544057716
3322,9.0,3.0,8.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8996644439300822
3323,9.0,3.0,10.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.905267870650978
3324,9.0,4.0,4.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.87152476745836
3325,9.0,4.0,5.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8811659192071155
3326,9.0,4.0,6.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8879884688845547
3327,9.0,4.0,8.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8970046038617486
3328,9.0,4.0,10.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.9026953253279475
3329,9.0,5.0,5.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8794053709183017
3330,9.0,5.0,6.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8862959654025883
3331,9.0,5.0,8.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8954010609066695
3332,9.0,5.0,10.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.9011473814320143
3333,9.0,6.0,6.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8851648587075988
3334,9.0,6.0,8.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8943316056795161
3335,9.0,6.0,10.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.9001164523007555
3336,9.0,8.0,8.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8929971705522844
3337,9.0,8.0,10.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.898831928786759
3338,9.0,10.0,10.0,2.5,4.0,6.0,0.4,0.25,0.6,0.3,1.2,1.2,0.8980648944910691
3339,9.0,3.0,3.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.3,1.3,0.8673100502900909
3340,9.0,3.0,4.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.3,1.3,0.8823657400228605
3341,9.0,3.0,5.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8389521214970288
3342,9.0,3.0,6.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8450695342510766
3343,9.0,3.0,8.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8531579497972536
3344,9.0,3.0,10.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8582654898480776
3345,9.0,4.0,4.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.3,1.3,0.8805746694671469
3346,9.0,4.0,5.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8385840751648663
3347,9.0,4.0,6.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8448167673637048
3348,9.0,4.0,8.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8530562851820711
3349,9.0,4.0,10.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8582584844390162
3350,9.0,5.0,5.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8383808967953547
3351,9.0,5.0,6.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8446874339856175
3352,9.0,5.0,8.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8530237208474855
3353,9.0,5.0,10.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8582865288170145
3354,9.0,6.0,6.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8446129349342892
3355,9.0,6.0,8.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8530165086797565
3356,9.0,6.0,10.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8583214540837925
3357,9.0,8.0,8.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8530265064488693
3358,9.0,8.0,10.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8583862070027481
3359,9.0,10.0,10.0,2.5,4.0,7.0,0.4,0.25,0.7,0.35,1.425,1.425,0.8584377010455827
3360,9.0,3.0,3.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.1,1.1,0.9059085400357237
3361,9.0,3.0,4.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.1,1.1,0.9022328061943512
3362,9.0,3.0,5.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.1,1.1,0.8999581339149068
3363,9.0,3.0,6.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.1,1.1,0.8984131306193686
3364,9.0,3.0,8.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.1,1.1,0.8964503066303904
3365,9.0,3.0,10.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.1,1.1,0.8952561323745366
3366,9.0,4.0,4.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8396179918476687
3367,9.0,4.0,5.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8388270425199726
3368,9.0,4.0,6.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8382893041077446
3369,9.0,4.0,8.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8376059504219513
3370,9.0,4.0,10.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8371903037889291
3371,9.0,5.0,5.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8457615968023138
3372,9.0,5.0,6.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8453039968978453
3373,9.0,5.0,8.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8447250381090261
3374,9.0,5.0,10.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8443744130130949
3375,9.0,6.0,6.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8502791393265576
3376,9.0,6.0,8.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8497736653234735
3377,9.0,6.0,10.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8494688014680524
3378,9.0,8.0,8.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8564589722935081
3379,9.0,8.0,10.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8562142677366076
3380,9.0,10.0,10.0,2.5,5.0,3.0,0.5,0.25,0.3,0.25,1.275,1.275,0.8604793612231834
3381,9.0,3.0,3.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.95,0.95,0.8757392306895067
3382,9.0,3.0,4.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.95,0.95,0.8705431988262443
3383,9.0,3.0,5.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.95,0.95,0.8674172571789692
3384,9.0,3.0,6.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.95,0.95,0.8653323845458677
3385,9.0,3.0,8.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.95,0.95,0.8627278004079234
3386,9.0,3.0,10.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.95,0.95,0.8611670698488525
3387,9.0,4.0,4.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.95,0.95,0.8862782298302104
3388,9.0,4.0,5.0,2.5,5.0,4.0,0.5,0.25,0.4,0.25,0.95,0.95,0.8832835812493735
